Price_INR,KM_Driven,Car_Age,Owner_Number,Latitude,Longitude,Fuel_Diesel,Fuel_Electric,Fuel_Petrol,Trans_Manual,Brand_Hyundai,Brand_Kia,Brand_MG,Brand_Mahindra,Brand_Maruti Suzuki,Brand_Mercedes-Benz,Brand_Other,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen
260000.0,60000.0,14,2.0,22.4539009,88.4184898,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
650000.0,20924.0,2,1.0,22.5507265,88.4039735,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
225000.0,15000.0,11,1.0,22.6530765,88.3805962,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
324000.0,52949.0,9,1.0,22.5726,88.3639,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
450000.0,34000.0,8,1.0,22.5726,88.3639,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
235000.0,27000.0,11,1.0,22.4565251,88.3865114,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1050000.0,16000.0,5,1.0,22.5280337,88.3659084,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
280000.0,30000.0,10,1.0,22.4652952,88.3311283,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
235000.0,60000.0,11,3.0,22.4652952,88.3311283,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
461000.00000000006,33606.0,4,2.0,22.5726,88.3639,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
335000.0,59000.0,12,1.0,22.4565251,88.3865114,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
250999.99999999997,46000.0,9,1.0,22.4565251,88.3865114,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
291000.0,9275.0,11,1.0,22.5726,88.3639,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
240000.0,52000.0,13,1.0,22.4995309,88.3715953,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
473000.00000000006,56000.0,6,2.0,22.4565251,88.3865114,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
838000.0000000001,30000.0,7,2.0,22.5044355,88.3721663,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
495000.0,19238.0,2,1.0,22.9822325,88.439166,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
599000.0,28000.0,6,1.0,22.5325844,88.3454429,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
385000.0,38000.0,8,1.0,22.4565251,88.3865114,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
699000.0,33000.0,5,2.0,22.5153313,88.3477052,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1000000.0,23787.0,4,1.0,22.5726,88.3639,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
550000.0,54000.0,7,2.0,22.5262287,88.3526209,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
799000.0,17000.0,4,1.0,22.5153313,88.3477052,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1400000.0,34148.0,4,1.0,22.5726,88.3639,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
280000.0,75000.0,19,2.0,22.5280337,88.3659084,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
458000.0,41605.0,7,1.0,22.9822325,88.439166,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
125000.0,50000.0,14,1.0,22.4565251,88.3865114,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
499000.0,70000.0,9,1.0,22.5153313,88.3477052,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
899000.0,50000.0,4,1.0,22.5856663,88.392521,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1664999.9999999998,66452.0,9,1.0,22.590425,88.41692,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
315000.0,60000.0,13,4.0,22.5726,88.3639,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
599000.0,62706.0,9,1.0,22.590425,88.41692,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1700000.0,12307.0,2,1.0,22.5726,88.3639,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
